Order Number,Vendor Name,Order Date,Order Status,Last Receipt Number,Last Receipt Date,Last Invoice Number,Last Invoice Date,Completed Date,Item Code,Species,Item Description,Item Code Acronym,Unit of Measurement,Original Unit Cost,Last Unit Cost,Original Quantity,Revised Quantity,Received Quantity, Extensions Amount , Received Cost , Freight Cost , Sales Tax ,Comments
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Rustic Reclaimed Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Cascade Falls Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Clear Lake Chestnut
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Dark Hollow Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Old Dominion Walnut
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Sawmill Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Watermans Wharf Pine
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,750, $345 , $345 ,,  ,Treads - Pioneer Park Sycamore
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,626, $345 , $288 ,,  ,Treads - Pergo River Road Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,750,750,717.5, $345 , $330 ,,  ,Treads - Cinnabar Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1500, $690 , $690 ,,  ,Treads - Flint Creek Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1500, $690 , $690 ,,  ,Treads - Pewter Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1500, $690 , $690 ,,  ,Treads - Rustic Reclaimed Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,3000,3000,2960," $1,380 "," $1,362 ",,  ,Treads - Copper Ridge Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1480, $690 , $681 ,,  ,Treads A+R Gunstock **RUSH**
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1500, $690 , $690 ,,  ,Treads - Grizzly Bay Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,3000,3000,3000," $1,380 "," $1,380 ",,  ,Treads - Riverwalk Oak
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1410, $690 , $649 ,,  ,Treads - A+R Toasted Chestnut
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1386, $690 , $638 ,,  ,Treads - Pergo Montgomery Apple **RUSH**
354,"Next Dimension Components, Inc",6/7/2018,Active,G000370,6/25/2018,STK1097,6/21/2018,,COATTR,LAMINATE (HDF),Coating for Vinyl Tread Roll,COA,EACH,0.46,0.46,1500,1500,1398, $690 , $643 ,,  ,Treads - Farmland Hickory
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,GW PO 209 (1500lf roll)
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,GW PO 209 (750lf rolls)
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,GW PO 309 (750lf rolls)
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00002,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 6
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00007,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00009,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00023,LAMINATE (HDF),,VIR,EACH,0.283,0.283,1500,1500,0, $425 , $-   ,,  ,Roll 1
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00031,LAMINATE (HDF),Vinyl Riser for  - Sawmill Oak,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00037,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00039,LAMINATE (HDF),,VIR,EA,0.283,0.283,750,750,700, $212 , $198 ,,  ,Roll 2
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00040,LAMINATE (HDF),,VIR,EA,0.283,0.283,750,750,720, $212 , $204 ,,  ,Roll 4
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00041,LAMINATE (HDF),,VIR,EA,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00043,LAMINATE (HDF),,VIR,EA,0.283,0.283,750,750,720, $212 , $204 ,,  ,Roll 3
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-00085,LAMINATE (HDF),Vinyl Riser for  - Acacia,VIR,EACH,0.283,0.283,750,750,730, $212 , $207 ,,  ,Roll 7
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VIRLAM-01192,LAMINATE (HDF),,VIR,EACH,0.283,0.283,750,750,720, $212 , $204 ,,  ,Roll 5
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00002,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,730, $372 , $362 ,,  ,Roll 6
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00003,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 5
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00007,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 5
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00012,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,730, $372 , $362 ,,  ,Roll 6
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00023,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,0, $744 , $-   ,,  ,Roll 1
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00023,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,0, $744 , $-   ,,  ,Roll 1
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00026,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,730, $372 , $362 ,,  ,Roll 6
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00028,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,700, $372 , $347 ,,  ,Roll 2
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00030,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 3
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00031,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 5
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00037,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 3
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00039,LAMINATE (HDF),,VIT,EA,0.496,0.496,750,750,700, $372 , $347 ,,  ,Roll 2
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00040,LAMINATE (HDF),,VIT,EA,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00041,LAMINATE (HDF),,VIT,EA,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-00043,LAMINATE (HDF),,VIT,EA,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 3
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-01177,LAMINATE (HDF),,VIT,EACH,0.496,0.496,750,750,720, $372 , $357 ,,  ,Roll 4
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-01179,LAMINATE (HDF),,VIT,EACH,0.496,0.496,1500,1500,0, $744 , $-   ,,  ,Roll 1
353,Larger Than Life,6/7/2018,Active,G000401,7/18/2018,A003063,7/18/2018,,VITLAM-01187,LAMINATE (HDF),Vinyl Tread for  - Pewter Oak,VIT,EACH,0.496,0.496,750,750,700, $372 , $347 ,,  ,Roll 2
357,Unisand Incorporated,6/8/2018,Completed,G000347,6/13/2018,0177945,6/11/2018,6/13/2018,/SANDPAPER-SHOP,OTHER,Sandpaper-Shop,OTH,EACH,23.3398,23.3398,20,20,21, $467 , $490 ,,  ,"BELT KP52F PB4375KP120-FJ - 43"" X 75"" - 120 GRIT"
357,Unisand Incorporated,6/8/2018,Completed,G000347,6/13/2018,0177945,6/11/2018,6/13/2018,/SANDPAPER-SHOP,OTHER,Sandpaper-Shop,OTH,EACH,23.3398,23.3398,20,20,20, $467 , $467 ,,  ,"BELT KP52F PB4375KP150-FJ - 43"" X 75"" - 150 GRIT"
356,"Stephen Gould of Ohio, Inc",6/8/2018,Completed,G000359,6/21/2018,5539913,6/29/2018,6/30/2018,/BOX WOOD,OTHER,,OTH,EACH,0.19,0.18,10000,10000,10000," $1,800 "," $1,800 ",,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,COVBCS7512U,BRAZILIAN CHERRY (JATOBA),,COV,EACH,0.39,0.39,1000,1000,1050, $390 , $410 ,,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,COVROS7512U,RED OAK (SELECT AND BETTER),,COV,EACH,0.193,0.193,2000,2000,2070, $386 , $400 ,,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,COVWOS7512U,WHITE OAK (SELECT AND BETTER),,COV,EACH,0.22,0.22,1000,1000,1050, $220 , $231 ,,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,NOSHIS3512U,HICKORY,,NOS,EACH,1.69,1.69,500,500,500, $845 , $845 ,,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,NOSING,OTHER,,NOS,EA,0.252,0.252,500,500,525, $126 , $132 ,,  ,
359,"Koetter Woodworking, Inc",6/8/2018,Completed,G000365,6/26/2018,411380,6/26/2018,6/29/2018,NOSWOS3512U,WHITE OAK (SELECT AND BETTER),,NOS,EACH,2.12,2.12,500,500,512," $1,060 "," $1,085 ",,  ,
360,"Stephen Gould of Ohio, Inc",6/11/2018,Completed,G000379,6/29/2018,5538436,6/28/2018,6/30/2018,/BOX WOOD,OTHER,Part# 47903,OTH,EACH,2.35,2.35,2000,2000,2200," $4,700 "," $5,170 ",,  ,
361,"Koetter Woodworking, Inc",6/12/2018,Completed,G000384,7/3/2018,412619,7/3/2018,7/9/2018,NOSING,OTHER,,NOS,EA,0.28,0.282,500,500,507, $141 , $143 ,,  ,
362,"A-One Pallet Distributing , Inc",6/13/2018,Completed,G000362,6/13/2018,80124,6/14/2018,6/18/2018,//PALLETS,OTHER,PALLETS,OTH,EACH,5.85,5.85,200,200,200," $1,170 "," $1,170 ",,  ,48402 - 48x40 pallet - #2 GMA 4 way
363,Unisand Incorporated,6/18/2018,Completed,G000357,6/22/2018,0178269,6/22/2018,6/29/2018,/SANDPAPER-SHOP,OTHER,Sandpaper-Shop,OTH,EACH,14.61,14.6054,20,20,20, $292 , $292 ,,  ,BELT MB6186KA120
363,Unisand Incorporated,6/18/2018,Completed,G000357,6/22/2018,0178269,6/22/2018,6/29/2018,/SANDPAPER-SHOP,OTHER,Sandpaper-Shop,OTH,EACH,18.3031,18.3031,20,25,26, $458 , $476 ,,  ,BELT MB6280KA120
364,"Stephen Gould of Ohio, Inc",6/18/2018,Completed,G000417,7/13/2018,5550799,7/13/2018,7/25/2018,/BOX WOOD,OTHER,,OTH,EACH,1.23,1.23,2000,2000,2100," $2,460 "," $2,583 ",,  ,
364,"Stephen Gould of Ohio, Inc",6/18/2018,Completed,G000417,7/13/2018,5550799,7/13/2018,7/25/2018,/BOX WOOD,OTHER,20060 - UNFINISHED TREAD LINER,OTH,EACH,0.25,0.25,8000,8000,8000," $2,000 "," $2,000 ",,  ,
364,"Stephen Gould of Ohio, Inc",6/18/2018,Completed,G000417,7/13/2018,5550799,7/13/2018,7/25/2018,/BOX WOOD,OTHER,,OTH,EACH,0.19,0.18,10000,10000,10000," $1,800 "," $1,800 ",,  ,
364,"Stephen Gould of Ohio, Inc",6/18/2018,Completed,G000417,7/13/2018,5550799,7/13/2018,7/25/2018,/BOX WOOD,OTHER,20060 - UNFINISHED TREAD LINER,OTH,EACH,0.25,0.25,9600,9600,9600," $2,400 "," $2,400 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOTBCS1148U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,37.2,37.2,20,20,20, $744 , $744 ,,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOTBCS1160U,BRAZILIAN CHERRY (JATOBA),,BOT,EACH,46.33,46.33,30,30,30," $1,390 "," $1,390 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXBCS1148U,BRAZILIAN CHERRY (JATOBA),,BOX,EACH,37.2,37.2,20,20,0, $744 , $-   ,,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXBCS1160U,BRAZILIAN CHERRY (JATOBA),,BOX,EACH,46.33,46.33,30,30,0," $1,390 ", $-   ,,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXHIS1136U,HICKORY,,BOX,EACH,14.45,14.45,480,480,0," $6,936 ", $-   ,,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXHIS1142U,HICKORY,,BOX,EACH,17.27,17.27,840,840,275," $14,507 "," $4,749 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXHIS1148U,HICKORY,,BOX,EACH,20.24,20.24,480,480,480," $9,715 "," $9,715 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,BOXHIS1160U,HICKORY,,BOX,EACH,27.07,27.07,120,120,120," $3,248 "," $3,248 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,DCXHIS1150U,HICKORY,,DCX,EACH,25.96,25.96,100,100,100," $2,596 "," $2,596 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,DCXROS1150U,RED OAK (SELECT AND BETTER),,DCX,EACH,22.13,22.81,100,100,80," $2,281 "," $1,825 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,DCXWOS1150U,WHITE OAK (SELECT AND BETTER),,DCX,EACH,27.98,27.98,100,100,108," $2,798 "," $3,022 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTBCS1142U,BRAZILIAN CHERRY (JATOBA),,ERT,EACH,37.09,37.09,60,60,75," $2,225 "," $2,782 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTBCS1148U,BRAZILIAN CHERRY (JATOBA),,ERT,EACH,41.06,41.6,180,180,208," $7,488 "," $8,653 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTBCS1160U,BRAZILIAN CHERRY (JATOBA),,ERT,EACH,50.73,50.73,60,60,71," $3,044 "," $3,602 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTMAS1148U,MAPLE,,ERT,EACH,28.64,28.64,100,100,100," $2,864 "," $2,864 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTMAS1160U,MAPLE,,ERT,EACH,36.19,36.19,60,60,60," $2,171 "," $2,171 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTROS1048U,RED OAK (SELECT AND BETTER),,ERT,EACH,17.96,19.71,100,100,100," $1,971 "," $1,971 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTTIS1142U,TIGERWOOD (KOA),,ERT,EACH,38.18,38.18,60,60,5," $2,291 ", $191 ,,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,ERTTIS1148U,TIGERWOOD (KOA),,ERT,EACH,43.64,43.64,60,60,35," $2,618 "," $1,527 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,NOXHIS5248U,HICKORY,,NOX,EACH,12.21,12.21,112,112,112," $1,368 "," $1,368 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,NOXHIS5296U,HICKORY,,NOX,EACH,26.81,26.81,56,56,56," $1,501 "," $1,501 ",,  ,
365,"Young Manufacturing Company, Inc.",6/18/2018,Completed,G000441,8/8/2018,099183,8/8/2018,11/2/2018,NOXWOS5248U,WHITE OAK (SELECT AND BETTER),,NOX,EACH,14.01,14.01,56,56,56, $785 , $785 ,,  ,
366,"BGR, Inc",6/19/2018,Completed,G000371,6/27/2018,CI18047,6/26/2018,6/29/2018,/TAPE SHIPPING,OTHER,Tape Shipping,OTH,EACH,5.2,5.2,240,240,240," $1,248 "," $1,248 ",,  ,"Shur Tape's HP400 - 3""X110Y clear hot melt 2.5-mil (our 110513)"
367,"Performance Abrasives, Inc",6/21/2018,Completed,G000375,6/28/2018,49281,6/26/2018,6/29/2018,//SHOPSANDPAPER,OTHER,Shop Sandpaper,OTH,EACH,20.93,20.93,10,10,10, $209 , $209 ,,  ,"DYN-54325 - 5"" DYNABRADE HL PAD"
368,"RTR Wood Products, Inc",6/21/2018,Completed,G000368,7/20/2018,0000454,7/19/2018,7/20/2018,BOTASC1142S,ASH CLEAR,,BOT,EACH,16.37,16.37,13,13,14, $213 , $229 ,,  ,
368,"RTR Wood Products, Inc",6/21/2018,Completed,G000368,7/20/2018,0000454,7/19/2018,7/20/2018,BOTASC1160S,ASH CLEAR,,BOT,EACH,23.38,23.38,1,1,1, $23 , $23 ,,  ,
368,"RTR Wood Products, Inc",6/21/2018,Completed,G000368,7/20/2018,0000454,7/19/2018,7/20/2018,BOTASC1172S,ASH CLEAR,,BOT,EACH,28.06,28.06,1,1,1, $28 , $28 ,,  ,
368,"RTR Wood Products, Inc",6/21/2018,Completed,G000368,7/20/2018,0000454,7/19/2018,7/20/2018,RISASC7542S,ASH CLEAR,,RIS,EACH,8.35,8.35,15,15,15, $125 , $125 ,,  ,
368,"RTR Wood Products, Inc",6/21/2018,Completed,G000368,7/20/2018,0000454,7/19/2018,7/20/2018,RISASC7572S,ASH CLEAR,,RIS,EACH,14.32,14.32,2,2,2, $29 , $29 ,,  ,
355,"RTR Wood Products, Inc",6/22/2018,Completed,G000355,7/6/2018,0000451,7/5/2018,7/9/2018,BOXHIS1172S,HICKORY,,BOX,EACH,30.96,30.96,120,120,124," $3,715 "," $3,839 ",,  ,
355,"RTR Wood Products, Inc",6/22/2018,Completed,G000355,7/6/2018,0000451,7/5/2018,7/9/2018,BOXROS1172S,RED OAK (SELECT AND BETTER),,BOX,EACH,27.26,27.26,120,120,122," $3,271 "," $3,326 ",,  ,
369,"Tech Mark, Inc",6/25/2018,Completed,G000374,6/27/2018,67160,6/25/2018,6/29/2018,/SANDPAPER-FINISH,OTHER,Sandpaper-Finish,OTH,EACH,6.6,6.6,168,168,198," $1,109 "," $1,307 ",,  ,"DIS-PSP18033045/20 - Sanding Insert, 180 Grit 330x45/20"
373,QuickWood LLC,6/25/2018,Completed,G000372,6/28/2018,4643,6/26/2018,6/29/2018,/SANDPAPER-FINISH,OTHER,Sandpaper-Finish,OTH,EACH,149,149,3,2,2, $298 , $298 ,,  ,RHSP180 - SANDING SPONGE P180 (250pcs)
375,"Performance Abrasives, Inc",6/25/2018,Completed,G000377,6/29/2018,49318,6/29/2018,6/30/2018,//SHOPMISCSUPPLY,OTHER,Shop Misc Supply,OTH,EACH,10.95,10.95,10,10,10, $110 , $110 ,,  ,RIGHT HAND GRAPHITE GLOVES
375,"Performance Abrasives, Inc",6/25/2018,Completed,G000377,6/29/2018,49318,6/29/2018,6/30/2018,//SHOPMISCSUPPLY,OTHER,Shop Misc Supply,OTH,EACH,10.95,10.95,10,10,10, $110 , $110 ,,  ,LEFT HAND GRAPHITE GLOVES
371,Quali-Tech MFG,6/25/2018,Completed,G000380,6/30/2018,0067713,6/28/2018,6/30/2018,/FOAM ROLLERS,LAMINATE (HDF),Foam Rollers,OTH,EACH,0.45,0.45,400,400,400, $180 , $180 ,,  ,"4FOAMQ - 4"" ULTRA HI- DENSITY FOAM ROLLER"
371,Quali-Tech MFG,6/25/2018,Completed,G000380,6/30/2018,0067713,6/28/2018,6/30/2018,/FOAM ROLLERS,LAMINATE (HDF),Foam Rollers,OTH,EACH,0.19,0.19,100,100,100, $19 , $19 ,,  ,"FBW-10 1"" FOAM BRUSH-WOOD HANDLE"
372,"Next Dimension Components, Inc",6/25/2018,Active,G000402,7/20/2018,STK1098,7/19/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,Please reference LTL-00353 GW-00209
372,"Next Dimension Components, Inc",6/25/2018,Active,G000402,7/20/2018,STK1098,7/19/2018,,/MEMO,OTHER,Compliance Info,OTH,EACH,0,0,0,0,0, $-   , $-   ,,  ,Please reference LTL-00353 GW-00309 for the rolls listed below
372,"Next Dimension Components, Inc",6/25/2018,Active,G000402,7/20/2018,STK1098,7/19/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,680, $195 , $177 ,,  ,Risers - Heathered Oak
372,"Next Dimension Components, Inc",6/25/2018,Active,G000402,7/20/2018,STK1098,7/19/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,550, $195 , $143 ,,  ,Risers - Pergo Brownstone Oak
372,"Next Dimension Components, Inc",6/25/2018,Active,G000402,7/20/2018,STK1098,7/19/2018,,COATRI,LAMINATE (HDF),Coating for Vinyl Riser Roll,COA,EACH,0.26,0.26,750,750,672, $195 , $175 ,,  ,Risers - Pergo Chateau Maple
